Regional Economy,Statistic,Value,Unit of Measurement,Year,Sustainable Development Goal,Country Code,ADB Country Code
Pakistan,Population Density,267,persons per km2 of surface area,2018,,PAK,PAK
Pakistan,Proportion of Population below $1.90 Purchasing Power Parity (PPP) a Day,3.9,%,2015,,PAK,PAK
Pakistan,Proportion of Population Living below the National Poverty Line,24.3,%,2015,,PAK,PAK
Pakistan,"Land, Surface Area",796.1,",000  km2",,,PAK,PAK
Pakistan,Total Fertility Rate,3.5,births per woman,2016,,PAK,PAK
Pakistan,Total Population,212.76,million,2018,,PAK,PAK
Pakistan,Trade Balance,-10,% of GDP,2018,,PAK,PAK
Palau,"Proportion of Employed Population below $1.90 PPP a Day, Female",,%,,1.1.1,PLW,PAL
Palau,"Proportion of Employed Population below $1.90 PPP a Day, Male",,%,,1.1.1,PLW,PAL
Palau,"Proportion of Employed Population below $1.90 PPP a Day, Total",,%,,1.1.1,PLW,PAL
Palau,Growth Rates of Household Expenditure or Income per Capita,,%,,10.1.1,PLW,PAL
Palau,Growth Rates of Household Expenditure or Income per Capita among the Bottom 40% of the Population,,%,,10.1.1,PLW,PAL
Palau,Average Annual Mean of Particulate Matter of 2.5 Microns in Diameter or Smaller (PM2.5) Concentration Levels in Urban Areas ,12.4,migrogram/m3,2016,11.6.2,PLW,PAL
Palau,"Material Footprint, Million Metric Tons",,,,12.2.1,PLW,PAL
Palau,"Material Footprint, Per Capita",,,,12.2.1,PLW,PAL
Palau,"Domestic Material Consumption, Million Metric Tons",0,,2017,12.2.2,PLW,PAL
Palau,"Domestic Material Consumption, Per Capita",1.2,,2017,12.2.2,PLW,PAL
Palau,Coverage of Protected Areas in Relation to Marine Areas,83,%,2018,14.5.1,PLW,PAL
Palau,Forest Area as a Proportion of Total Land Area,87.6,%,2015,15.1.1,PLW,PAL
Palau,Proportion of Children under 5 Years of Age Whose Births Have Been Registered with a Civil Authority,,%,,16.9.1,PLW,PAL
Palau,Volume of Remittances in United States Dollars as a Proportion of Total GDP,0.8,%,2017,17.3.2,PLW,PAL
Palau,Debt Service as a Percentage of Exports of Goods and Services,,%,,17.4.1,PLW,PAL
Palau,Prevalence of Undernourishment,,%,,2.1.1,PLW,PAL
Palau,Prevalence of Stunting among Children under 5 Years of Age,,%,,2.2.1,PLW,PAL
Palau,Prevalence of Malnutrition (Overweight) among Children under 5 Years of Age,,%,,2.2.2,PLW,PAL
Palau,Prevalence of Malnutrition (Wasting) among Children under 5 Years of Age,,%,,2.2.2,PLW,PAL
Palau,Maternal Mortality Ratio,,"per 100,000 live births",,3.1.1,PLW,PAL
Palau,Under-5 Mortality Rate,15,"per 1,000 live births",2017,3.2.1,PLW,PAL
Palau,Neonatal Mortality Rate,8,"per 1,000 live births",2017,3.2.2,PLW,PAL
Palau,Tuberculosis Incidence,106,"per 100,000 population",2017,3.3.2,PLW,PAL
Palau,"Mortality Rate Attributed to Cardiovascular Disease, Cancer, Diabetes, or Chronic Respiratory Disease",,%,,3.4.1,PLW,PAL
Palau,"Participation Rate in Organized Learning (1 year before the official primary entry age), Female",80.4,%,2014,4.2.2,PLW,PAL
Palau,"Participation Rate in Organized Learning (1 year before the official primary entry age), Male",100,%,2014,4.2.2,PLW,PAL
Palau,"Participation Rate in Organized Learning (1 year before the official primary entry age), Total",90.4,%,2014,4.2.2,PLW,PAL
Palau,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Lower Secondary",,%,,4.c.1,PLW,PAL
Palau,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Preprimary",,%,,4.c.1,PLW,PAL
Palau,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Primary",,%,,4.c.1,PLW,PAL
Palau,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Upper Secondary",,%,,4.c.1,PLW,PAL
Palau,Proportion of Seats Held by Women in National Parliaments,12.5,%,2018,5.5.1,PLW,PAL
Palau,"Proportion of Population Using Safely Managed Drinking Water Services, Rural",,%,,6.1.1,PLW,PAL
Palau,"Proportion of Population Using Safely Managed Drinking Water Services, Total",,%,,6.1.1,PLW,PAL
Palau,"Proportion of Population Using Safely Managed Drinking Water Services, Urban",,%,,6.1.1,PLW,PAL
Palau,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Rural",,%,,6.2.1,PLW,PAL
Palau,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Total",19.6,%,2015,6.2.1,PLW,PAL
Palau,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Urban",16,%,2015,6.2.1,PLW,PAL
Palau,Proportion of Population with Access to Electricity,99.3,%,2016,7.1.1,PLW,PAL
Palau,Renewable Energy Share in the Total Final Energy Consumption,0,%,2016,7.2.1,PLW,PAL
Palau,Number of Automated Teller Machines (ATMs),45.8,"per 100,000 adults",2017,8.10.1,PLW,PAL
Palau,Number of Commercial Bank Branches,,"per 100,000 adults",,8.10.1,PLW,PAL
Palau,Proportion of Adults (15 Years and Older) with an Account at a Bank or Other Financial Institution or with a Mobile-Money-Service Provider,,%,,8.10.2,PLW,PAL
Palau,Annual Growth Rate of Real GDP per Employed Person,,%,,8.2.1,PLW,PAL
Palau,"Unemployment Rate, Female",,%,,8.5.2,PLW,PAL
Palau,"Unemployment Rate, Male",,%,,8.5.2,PLW,PAL
Palau,"Unemployment Rate, Total",,%,,8.5.2,PLW,PAL
Palau,"CO2 Emissions, Million Metric Tons",,,,9.4.1,PLW,PAL
Palau,"CO2 Emissions, Per Unit of GDP (PPP)",,,,9.4.1,PLW,PAL
Palau,"Total Official Flows for Infrastructure, Official Development Assistance (ODA)",6.3,"disbursements, constant 2016, $ million",2017,9.a.1,PLW,PAL
Palau,"Total Official Flows for Infrastructure, Other Official Flows (OOF)",5.9,"disbursements, constant 2016, $ million",2017,9.a.1,PLW,PAL
Palau,"Proportion of Population Covered by Mobile Network, 2G",98,%,2015,9.c.1,PLW,PAL
Palau,"Proportion of Population Covered by Mobile Network, 3G",88,%,2016,9.c.1,PLW,PAL
Palau,"Proportion of Population Covered by Mobile Network, LTE/WiMAX",,%,,9.c.1,PLW,PAL
Palau,Age Dependency Ratio,52,% of working-age population,2018,,PLW,PAL
Palau,Annual Change in Money Supply,,%,,,PLW,PAL
Palau,Annual Growth Rate of Gross Domestic Product (GDP),-3.7,%,2017,,PLW,PAL
Palau,Annual Growth Rate of Gross Domestic Product (GDP),0.5,%,2018,,PLW,PAL
Palau,"Annual Real Growth Rates on Valued Added, Agriculture",8.8,%,2017,,PLW,PAL
Palau,"Annual Real Growth Rates on Valued Added, Industry",-8.2,%,2017,,PLW,PAL
Palau,"Annual Real Growth Rates on Valued Added, Services",-2.8,%,2017,,PLW,PAL
Palau,Average Annual Population Growth Rate,0.8,%,2013-2018,,PLW,PAL
Palau,"Central Government Finance, Expenditure",36,% of GDP,2018,,PLW,PAL
Palau,"Central Government Finance, Fiscal Balance",4.3,% of GDP,2018,,PLW,PAL
Palau,"Central Government Finance, Revenue",40.3,% of GDP,2018,,PLW,PAL
Palau,Current Account Balance,-17.5,% of GDP,2018,,PLW,PAL
Palau,"External Debt, Total Outstanding",31.1,% of GNI,2017,,PLW,PAL
Palau,"External Debt, Total Outstanding",86,$ million,2017,,PLW,PAL
Palau,Gross Domestic Investment,27.8,% of GDP,2017,,PLW,PAL
Palau,Gross International Reserves,,$ million,,,PLW,PAL
Palau,Growth Rate of Merchandise Exports,13,%,2018,,PLW,PAL
Palau,Growth Rate of Merchandise Imports,3.6,%,2018,,PLW,PAL
Palau,Inflation Rate,1.1,%,2018,,PLW,PAL
Palau,"Per Capita Gross National Income (GNI), Atlas Method","12,700",$,2017,,PLW,PAL
Palau,Population Density,39,persons per km2 of surface area,2018,,PLW,PAL
Palau,Proportion of Population below $1.90 Purchasing Power Parity (PPP) a Day,,%,,,PLW,PAL
Palau,Proportion of Population Living below the National Poverty Line,,%,,,PLW,PAL
Palau,"Land, Surface Area",0.46,",000  km2",,,PLW,PAL
Palau,Total Fertility Rate,1.7,births per woman,2018,,PLW,PAL
Palau,Total Population,0.02,million,2018,,PLW,PAL
Palau,Trade Balance,-50.2,% of GDP,2018,,PLW,PAL
Papua New Guinea,"Proportion of Employed Population below $1.90 PPP a Day, Female",28.1,%,2018,1.1.1,PNG,PNG
Papua New Guinea,"Proportion of Employed Population below $1.90 PPP a Day, Male",24.6,%,2018,1.1.1,PNG,PNG
Papua New Guinea,"Proportion of Employed Population below $1.90 PPP a Day, Total",26.3,%,2018,1.1.1,PNG,PNG
Papua New Guinea,Growth Rates of Household Expenditure or Income per Capita,,%,,10.1.1,PNG,PNG
Papua New Guinea,Growth Rates of Household Expenditure or Income per Capita among the Bottom 40% of the Population,,%,,10.1.1,PNG,PNG
Papua New Guinea,Average Annual Mean of Particulate Matter of 2.5 Microns in Diameter or Smaller (PM2.5) Concentration Levels in Urban Areas ,11.5,migrogram/m3,2016,11.6.2,PNG,PNG
Papua New Guinea,"Material Footprint, Million Metric Tons",21.3,,2017,12.2.1,PNG,PNG
Papua New Guinea,"Material Footprint, Per Capita",2.6,,2017,12.2.1,PNG,PNG
Papua New Guinea,"Domestic Material Consumption, Million Metric Tons",83.8,,2017,12.2.2,PNG,PNG
Papua New Guinea,"Domestic Material Consumption, Per Capita",10.2,,2017,12.2.2,PNG,PNG
Papua New Guinea,Coverage of Protected Areas in Relation to Marine Areas,0.2,%,2018,14.5.1,PNG,PNG
Papua New Guinea,Forest Area as a Proportion of Total Land Area,74.1,%,2015,15.1.1,PNG,PNG
Papua New Guinea,Proportion of Children under 5 Years of Age Whose Births Have Been Registered with a Civil Authority,,%,,16.9.1,PNG,PNG
Papua New Guinea,Volume of Remittances in United States Dollars as a Proportion of Total GDP,0,%,2017,17.3.2,PNG,PNG
Papua New Guinea,Debt Service as a Percentage of Exports of Goods and Services,1.3,%,2017,17.4.1,PNG,PNG
Papua New Guinea,Prevalence of Undernourishment,,%,,2.1.1,PNG,PNG
Papua New Guinea,Prevalence of Stunting among Children under 5 Years of Age,,%,,2.2.1,PNG,PNG
Papua New Guinea,Prevalence of Malnutrition (Overweight) among Children under 5 Years of Age,,%,,2.2.2,PNG,PNG
Papua New Guinea,Prevalence of Malnutrition (Wasting) among Children under 5 Years of Age,,%,,2.2.2,PNG,PNG
Papua New Guinea,Maternal Mortality Ratio,215,"per 100,000 live births",2015,3.1.1,PNG,PNG
Papua New Guinea,Under-5 Mortality Rate,53,"per 1,000 live births",2017,3.2.1,PNG,PNG
Papua New Guinea,Neonatal Mortality Rate,24,"per 1,000 live births",2017,3.2.2,PNG,PNG
Papua New Guinea,Tuberculosis Incidence,432,"per 100,000 population",2017,3.3.2,PNG,PNG
Papua New Guinea,"Mortality Rate Attributed to Cardiovascular Disease, Cancer, Diabetes, or Chronic Respiratory Disease",30,%,2016,3.4.1,PNG,PNG
Papua New Guinea,"Participation Rate in Organized Learning (1 year before the official primary entry age), Female",73.1,%,2016,4.2.2,PNG,PNG
Papua New Guinea,"Participation Rate in Organized Learning (1 year before the official primary entry age), Male",73.9,%,2016,4.2.2,PNG,PNG
Papua New Guinea,"Participation Rate in Organized Learning (1 year before the official primary entry age), Total",73.5,%,2016,4.2.2,PNG,PNG
Papua New Guinea,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Lower Secondary",100,%,2012,4.c.1,PNG,PNG
Papua New Guinea,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Preprimary",,%,,4.c.1,PNG,PNG
Papua New Guinea,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Primary",,%,,4.c.1,PNG,PNG
Papua New Guinea,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Upper Secondary",100,%,2012,4.c.1,PNG,PNG
Papua New Guinea,Proportion of Seats Held by Women in National Parliaments,0,%,2018,5.5.1,PNG,PNG
Papua New Guinea,"Proportion of Population Using Safely Managed Drinking Water Services, Rural",,%,,6.1.1,PNG,PNG
Papua New Guinea,"Proportion of Population Using Safely Managed Drinking Water Services, Total",,%,,6.1.1,PNG,PNG
Papua New Guinea,"Proportion of Population Using Safely Managed Drinking Water Services, Urban",,%,,6.1.1,PNG,PNG
Papua New Guinea,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Rural",,%,,6.2.1,PNG,PNG
Papua New Guinea,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Total",,%,,6.2.1,PNG,PNG
Papua New Guinea,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Urban",,%,,6.2.1,PNG,PNG
Papua New Guinea,Proportion of Population with Access to Electricity,22.9,%,2016,7.1.1,PNG,PNG
Papua New Guinea,Renewable Energy Share in the Total Final Energy Consumption,50.3,%,2016,7.2.1,PNG,PNG
Papua New Guinea,Number of Automated Teller Machines (ATMs),8.8,"per 100,000 adults",2017,8.10.1,PNG,PNG
Papua New Guinea,Number of Commercial Bank Branches,1.5,"per 100,000 adults",2017,8.10.1,PNG,PNG
Papua New Guinea,Proportion of Adults (15 Years and Older) with an Account at a Bank or Other Financial Institution or with a Mobile-Money-Service Provider,,%,,8.10.2,PNG,PNG
Papua New Guinea,Annual Growth Rate of Real GDP per Employed Person,0.9,%,2018,8.2.1,PNG,PNG
Papua New Guinea,"Unemployment Rate, Female",1.3,%,2018,8.5.2,PNG,PNG
Papua New Guinea,"Unemployment Rate, Male",3.4,%,2018,8.5.2,PNG,PNG
Papua New Guinea,"Unemployment Rate, Total",2.4,%,2018,8.5.2,PNG,PNG
Papua New Guinea,"CO2 Emissions, Million Metric Tons",,,,9.4.1,PNG,PNG
Papua New Guinea,"CO2 Emissions, Per Unit of GDP (PPP)",,,,9.4.1,PNG,PNG
Papua New Guinea,"Total Official Flows for Infrastructure, Official Development Assistance (ODA)",125.4,"disbursements, constant 2016, $ million",2017,9.a.1,PNG,PNG
Papua New Guinea,"Total Official Flows for Infrastructure, Other Official Flows (OOF)",64.6,"disbursements, constant 2016, $ million",2017,9.a.1,PNG,PNG
Papua New Guinea,"Proportion of Population Covered by Mobile Network, 2G",89,%,2017,9.c.1,PNG,PNG
Papua New Guinea,"Proportion of Population Covered by Mobile Network, 3G",64.4,%,2017,9.c.1,PNG,PNG
Papua New Guinea,"Proportion of Population Covered by Mobile Network, LTE/WiMAX",50,%,2017,9.c.1,PNG,PNG
Papua New Guinea,Age Dependency Ratio,66,% of working-age population,2017,,PNG,PNG
Papua New Guinea,Annual Change in Money Supply,-8,%,2018,,PNG,PNG
Papua New Guinea,Annual Growth Rate of Gross Domestic Product (GDP),3,%,2017,,PNG,PNG
Papua New Guinea,Annual Growth Rate of Gross Domestic Product (GDP),0.2,%,2018,,PNG,PNG
Papua New Guinea,"Annual Real Growth Rates on Valued Added, Agriculture",3.3,%,2018,,PNG,PNG
Papua New Guinea,"Annual Real Growth Rates on Valued Added, Industry",-4.2,%,2018,,PNG,PNG
Papua New Guinea,"Annual Real Growth Rates on Valued Added, Services",3.8,%,2018,,PNG,PNG
Papua New Guinea,Average Annual Population Growth Rate,3.1,%,2013-2018,,PNG,PNG
Papua New Guinea,"Central Government Finance, Expenditure",18.6,% of GDP,2018,,PNG,PNG
Papua New Guinea,"Central Government Finance, Fiscal Balance",-2.3,% of GDP,2018,,PNG,PNG
Papua New Guinea,"Central Government Finance, Revenue",16.3,% of GDP,2018,,PNG,PNG
Papua New Guinea,Current Account Balance,26.7,% of GDP,2018,,PNG,PNG
Papua New Guinea,"External Debt, Total Outstanding",10.3,% of GNI,2017,,PNG,PNG
Papua New Guinea,"External Debt, Total Outstanding","2,001",$ million,2017,,PNG,PNG
Papua New Guinea,Gross Domestic Investment,,% of GDP,,,PNG,PNG
Papua New Guinea,Gross International Reserves,"2,477",$ million,2018,,PNG,PNG
Papua New Guinea,Growth Rate of Merchandise Exports,1.8,%,2018,,PNG,PNG
Papua New Guinea,Growth Rate of Merchandise Imports,-16.3,%,2018,,PNG,PNG
Papua New Guinea,Inflation Rate,4.5,%,2018,,PNG,PNG
Papua New Guinea,"Per Capita Gross National Income (GNI), Atlas Method","2,340",$,2017,,PNG,PNG
Papua New Guinea,Population Density,19,persons per km2 of surface area,2018,,PNG,PNG
Papua New Guinea,Proportion of Population below $1.90 Purchasing Power Parity (PPP) a Day,,%,,,PNG,PNG
Papua New Guinea,Proportion of Population Living below the National Poverty Line,37.5,%,2017,,PNG,PNG
Papua New Guinea,"Land, Surface Area",462.84,",000  km2",,,PNG,PNG
Papua New Guinea,Total Fertility Rate,3.7,births per woman,2016,,PNG,PNG
Papua New Guinea,Total Population,9.02,million,2018,,PNG,PNG
Papua New Guinea,Trade Balance,30.3,% of GDP,2018,,PNG,PNG
Philippines,"Proportion of Employed Population below $1.90 PPP a Day, Female",3.3,%,2016,1.1.1,PHL,PHI
Philippines,"Proportion of Employed Population below $1.90 PPP a Day, Male",4.5,%,2016,1.1.1,PHL,PHI
Philippines,"Proportion of Employed Population below $1.90 PPP a Day, Total",4.1,%,2016,1.1.1,PHL,PHI
Philippines,Growth Rates of Household Expenditure or Income per Capita,2.6,%,2012-2015,10.1.1,PHL,PHI
Philippines,Growth Rates of Household Expenditure or Income per Capita among the Bottom 40% of the Population,5.1,%,2012-2015,10.1.1,PHL,PHI
Philippines,Average Annual Mean of Particulate Matter of 2.5 Microns in Diameter or Smaller (PM2.5) Concentration Levels in Urban Areas ,18.7,migrogram/m3,2016,11.6.2,PHL,PHI
Philippines,"Material Footprint, Million Metric Tons",461.4,,2017,12.2.1,PHL,PHI
Philippines,"Material Footprint, Per Capita",4.4,,2017,12.2.1,PHL,PHI
Philippines,"Domestic Material Consumption, Million Metric Tons",415.7,,2017,12.2.2,PHL,PHI
Philippines,"Domestic Material Consumption, Per Capita",4,,2017,12.2.2,PHL,PHI
Philippines,Coverage of Protected Areas in Relation to Marine Areas,1.2,%,2018,14.5.1,PHL,PHI
Philippines,Forest Area as a Proportion of Total Land Area,27,%,2015,15.1.1,PHL,PHI
Philippines,Proportion of Children under 5 Years of Age Whose Births Have Been Registered with a Civil Authority,91.8,%,2017,16.9.1,PHL,PHI
Philippines,Volume of Remittances in United States Dollars as a Proportion of Total GDP,10.5,%,2017,17.3.2,PHL,PHI
Philippines,Debt Service as a Percentage of Exports of Goods and Services,5.3,%,2017,17.4.1,PHL,PHI
Philippines,Prevalence of Undernourishment,13.7,%,2015-2017,2.1.1,PHL,PHI
Philippines,Prevalence of Stunting among Children under 5 Years of Age,33.4,%,2015,2.2.1,PHL,PHI
Philippines,Prevalence of Malnutrition (Overweight) among Children under 5 Years of Age,3.9,%,2015,2.2.2,PHL,PHI
Philippines,Prevalence of Malnutrition (Wasting) among Children under 5 Years of Age,7.1,%,2015,2.2.2,PHL,PHI
Philippines,Maternal Mortality Ratio,114,"per 100,000 live births",2015,3.1.1,PHL,PHI
Philippines,Under-5 Mortality Rate,28,"per 1,000 live births",2017,3.2.1,PHL,PHI
Philippines,Neonatal Mortality Rate,14,"per 1,000 live births",2017,3.2.2,PHL,PHI
Philippines,Tuberculosis Incidence,554,"per 100,000 population",2017,3.3.2,PHL,PHI
Philippines,"Mortality Rate Attributed to Cardiovascular Disease, Cancer, Diabetes, or Chronic Respiratory Disease",26.8,%,2016,3.4.1,PHL,PHI
Philippines,"Participation Rate in Organized Learning (1 year before the official primary entry age), Female",80.7,%,2016,4.2.2,PHL,PHI
Philippines,"Participation Rate in Organized Learning (1 year before the official primary entry age), Male",78.6,%,2016,4.2.2,PHL,PHI
Philippines,"Participation Rate in Organized Learning (1 year before the official primary entry age), Total",79.6,%,2016,4.2.2,PHL,PHI
Philippines,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Lower Secondary",100,%,2016,4.c.1,PHL,PHI
